"OBJECTID","Join_Count","TARGET_FID","StudyCoordinates","X","Y","Jan_Precip","Feb_Precip","Mar_Precip","Apr_Precip","May_Precip","Jun_Precip","Jul_Precip","Aug_Precip","Sep_Precip","Oct_Precip","Nov_Precip","Dec_Precip","STATE","LON","LAT","COUNTY","Jan_Tmax","Feb_Tmax","Mar_Tmax","Apr_Tmax","May_Tmax","Jun_Tmax","Jul_Tmax","Aug_Tmax","Sep_Tmax","Oct_Tmax","Nov_Tmax","Dec_Tmax","Jan_Tmin","Feb_Tmin","Mar_Tmin","Apr_Tmin","May_Tmin","Jun_Tmin","Jul_Tmin","Aug_Tmin","Sep_Tmin","Oct_Tmin","Nov_Tmin","Dec_Tmin","RCP","Year"
11,1,11,11,-247363.2092,2457724.8985,11.5496444702148,13.938796043396,38.4884414672852,58.8703804016113,82.1679992675781,77.8322906494141,60.1296195983887,55.6792640686035,42.4884414672852,38.4884414672852,20.5496444702148,11,"SD",-99.1453,45.0711,"FAULK",-3.6118597984314,0.802052974700928,7.50310325622559,17.3742694854736,24.9677333831787,30.0407447814941,33.5608177185059,33.6592826843262,28.1186466217041,20.1981678009033,7.5811185836792,-0.746168553829193,-13.9551191329956,-10.4307250976562,-4.7855486869812,2.60144209861755,9.48697280883789,14.8254270553589,17.4794311523438,17.0194644927979,11.3557395935059,4.06656980514526,-4.92223119735718,-11.2350358963013,"126","2080"
12,1,12,12,-251573.9212,2496556.0832,9,11,31.8757514953613,59.8715629577637,72.8715667724609,85.8431396484375,59.9958114624023,49,38.0326118469238,30.0284233093262,16,9,"SD",-99.2155,45.4188,"EDMUNDS",-4.13635683059692,0.333679646253586,6.98328304290771,16.8709602355957,24.6941890716553,29.5993518829346,33.1029434204102,33.2722320556641,27.3272666931152,19.6770648956299,6.8834285736084,-1.48591005802154,-14.5298938751221,-10.9993305206299,-5.18605518341065,2.31990242004394,9.40014457702637,14.6001453399658,17.3001441955566,16.8001441955566,10.906626701355,3.70722889900208,-5.19999980926514,-11.8246078491211,"126","2080"
13,1,13,13,-190778.190099999,2268306.6077,13.3508653640747,19,46.9158554077148,71.5515365600586,88.6098022460938,96.8575897216797,71.4091262817383,50.4091262817383,60.857593536377,38,24.4091281890869,17.3508644104004,"SD",-98.3662,43.3871,"DOUGLAS",-0.224935248494148,4.17941522598267,10.6169195175171,18.8444290161133,25.9699897766113,31.4972171783447,34.2454261779785,33.8776817321777,28.8830337524414,21.5272445678711,9.82611656188965,2.11753869056702,-11.2504320144653,-7.88308095932007,-2.39820790290833,4.41317224502563,11.5693712234497,17.0015659332275,19.7042465209961,19.3619346618652,13.5,6.1059741973877,-2.7258870601654,-8.95061302185059,"126","2080"
14,1,14,14,-382567.350299999,2472951.1153,8.78868198394775,13.2029886245728,34.7886810302734,61.7028732299805,80.3746109008789,78.7970123291016,51,42.9141883850098,33.499885559082,27,13,12.9916706085205,"SD",-100.8719,45.1566,"DEWEY",-2.14406323432922,2.33610033988953,8.0682315826416,16.8741455078125,24.4322566986084,29.8106956481934,33.710693359375,33.9548606872559,27.9137058258057,20.1563911437988,8.09068012237549,0.260973066091537,-12.2040138244629,-8.92924880981445,-4.1044454574585,2.94083452224731,9.96256923675537,15.5004997253418,18.4632129669189,18.2906799316406,12.3328237533569,5.00642728805542,-4.06904363632202,-9.85447216033936,"126","2080"
15,1,15,15,-52787.1068999991,2419191.2063,15.7756423950195,17.7756423950195,45.8763313293457,68.2366943359375,82.5193481445312,95.2949905395508,85.4963760375977,67.7403259277344,55.3956832885742,51.1006889343262,28.2366981506348,15,"SD",-96.668,44.76,"DEUEL",-4.40000009536743,-0.346491485834122,6.51637315750122,16.1228523254394,24.2619857788086,28.9494342803955,31.664400100708,31.2746105194092,26.0608654022217,18.7330627441406,6.70879220962524,-1.41405868530273,-14.1698818206787,-10.6163730621338,-4.79210424423218,2.75438761711121,9.89999961853027,15.3078956604004,18.0380134582519,17.5380134582519,11.9543876647949,4.76228380203247,-4.18625450134277,-11.1885690689087,"126","2080"
16,1,16,16,-125882.0955,2487627.82,15,15.0029029846191,31,54.8419418334961,79.0177917480469,88.0177917480469,72.859733581543,62.8775215148926,48,36.020694732666,19.0206928253174,14,"SD",-97.6075,45.3672,"DAY",-4.79128694534302,-0.714397549629211,6.21572399139404,16.1446266174316,24.4011325836182,28.9215927124023,32.1118850708008,31.9143962860107,26.2199878692627,18.6152057647705,6.24353837966919,-2.08815717697144,-14.7276697158813,-11.127815246582,-5.13041019439697,2.77218532562256,10.1690187454224,15.4583034515381,18.2000007629394,17.7978515625,11.8105192184448,4.80000019073486,-4.58910274505615,-11.6418418884277,"126","2080"
17,1,17,17,-172309.834799999,2300010.4371,13,16,44.2019920349121,75,92,90.3818206787109,69.3195419311523,50.416187286377,55.3818206787109,40.6181793212891,29,13.8946542739868,"SD",-98.1461,43.675,"DAVISON",-1.11931717395782,3.19747018814087,9.91309833526611,18.6032009124756,25.7331829071045,31.1168842315674,33.9262847900391,33.5994987487793,28.7631893157959,21.2569999694824,9.33998203277588,1.24318242073059,-11.8294343948364,-8.59630298614502,-2.78690099716186,4.40000009536743,11.5331611633301,16.950044631958,19.6662178039551,19.2999992370606,13.4936752319336,6.02314901351929,-2.81942367553711,-9.39999961853027,"126","2080"
18,1,18,18,-404709.034299999,2535582.742,7.26453399658203,11,26.1149482727051,56.3424301147461,71.8344421386719,78.3424301147461,49.0778961181641,41.3424301147461,35.3424301147461,26.3424301147461,12,11,"SD",-101.1969,45.7087,"CORSON",-2.68661618232727,1.86145532131195,7.87477350234985,16.9620151519775,24.8523120880127,30.2449550628662,34.1122589111328,34.3084564208984,28.0454196929932,20.1479568481445,7.67433404922485,-0.285291135311127,-13.1437520980835,-9.41927146911621,-4.40482378005981,2.71928143501282,9.91528701782227,15.400221824646,18.3194923400879,18.0504684448242,12.0995597839356,4.51071929931641,-4.70756959915161,-11.0131664276123,"126","2080"
19,1,19,19,-93629.7905000001,2443834.9808,14.7721738815308,13,34.0320053100586,57,78.4142074584961,96.7307281494141,72.2278289794922,63,51.2278251647949,46.7721748352051,24.7401695251465,11,"SD",-97.1887,44.9778,"CODINGTON",-4.461669921875,-0.470747798681259,6.64519119262695,16.6739177703857,24.6024131774902,29.4787616729736,32.1922988891602,31.796688079834,26.4261951446533,18.8988075256348,6.68640375137329,-1.66049802303314,-14.580530166626,-11.142276763916,-4.99748802185059,2.73917388916016,9.92325592041016,15.4002285003662,18.0609798431396,17.5807514190674,11.8736562728882,4.57897472381592,-4.60040855407715,-11.5440826416016,"126","2080"
20,1,20,20,-79215.3156000003,2213567.5078,12,17.2394790649414,50.0348281860352,74.3093490600586,96.5371475219727,98.2046508789062,77.2511596679688,63.2511596679688,65.2046508789062,46.2976684570312,34.0813369750977,16,"SD",-96.9757,42.9146,"CLAY",-0.689153850078583,3.74782633781433,10.5842065811157,19.0864925384521,26.1798934936523,31.566930770874,33.5432891845703,32.9056434631348,28.8455619812012,21.7697620391846,9.99810028076172,1.87874794006348,-12.0358419418335,-8.60516166687012,-2.44146299362183,4.52883291244507,11.5624771118164,17.1116580963135,19.5663566589356,19.0659637451172,13.2570848464966,5.8112645149231,-2.63262581825256,-9.38650798797607,"126","2080"
21,1,21,21,-136465.3148,2431179.8001,16,16,37.2969207763672,59.5901412963867,80.2969207763672,95.2932205200195,73.2062149047852,61.116641998291,48.5031356811523,43.2969207763672,27,13,"SD",-97.7295,44.8582,"CLARK",-4.32124042510986,-0.0360425785183907,6.92586755752563,16.6610260009766,24.3910179138184,29.1673259735107,32.272575378418,32.0204582214355,26.6189479827881,19.0288429260254,6.65259647369385,-1.48766720294952,-14.415509223938,-10.7457962036133,-4.71126413345337,3.00601434707642,10.2477741241455,15.5902462005615,18.2777996063232,17.8901348114014,12.0969371795654,4.73641300201416,-4.55726861953735,-11.4459075927734,"126","2080"
22,1,22,22,-209193.7051,2248770.9358,12,17.2444305419922,45.3084907531738,71.5479125976562,89.1753616333008,100.064064025879,71,52.1435966491699,63,37.7923431396484,23,16.3084907531738,"SD",-98.5879,43.2079,"CHARLES MIX",0.512018263339996,4.89804935455322,11.0665836334228,18.9974632263184,25.8889942169189,31.3978939056396,34.316780090332,34.2412796020508,29.2365093231201,21.7906246185303,10.2948980331421,2.89109945297241,-10.6941051483154,-7.39935159683228,-2.1971709728241,4.56345081329346,11.4784660339356,16.9025535583496,19.8215484619141,19.5005187988281,13.7964468002319,6.36340427398682,-2.36427998542786,-8.45259761810303,"126","2080"
23,1,23,23,-315292.619899999,2538167.2847,8,10,26.7669219970703,56.2430114746094,68.4760894775391,80,52.6831359863281,43.9261474609375,36,28,13,10,"SD",-100.0517,45.7711,"CAMPBELL",-4.01616621017456,0.59171849489212,7.33515214920044,17.1606483459473,24.969970703125,29.8792953491211,33.5131797790527,33.6822280883789,27.5960540771484,19.6658573150635,6.80974817276001,-1.56525373458862,-14.4886608123779,-10.926308631897,-5.15736865997315,2.44413137435913,9.74824619293213,15.0614461898804,17.9229984283447,17.3599948883057,11.2561197280884,3.65672039985657,-5.43927145004272,-11.9005651473999,"126","2080"
24,1,24,24,-255792.755999999,2347140.576,7,12,34.9527320861816,60,80.9527282714844,80.2355422973633,63,49.6493301391602,44.2355461120605,37.2828140258789,17.9527320861816,10.9321432113647,"SD",-99.205,44.0763,"BUFFALO",-1.72271859645844,2.96261501312256,9.2393856048584,18.0805988311768,25.1162433624268,30.5625801086426,34.4198379516602,34.4645004272461,29.4635314941406,21.6789531707764,9.44140911102295,1.47945499420166,-13.2386655807495,-9.83866596221924,-4.24451017379761,2.85080456733704,9.83111572265625,15.5538425445557,18.6307792663574,18.1996555328369,12.6028232574463,5.1261796951294,-3.97523975372314,-10.2525129318237,"126","2080"
25,1,25,25,-247194.821,2306881.2619,9.2680606842041,14,39.8466720581055,68.1558303833008,93.5811157226562,84.6197128295898,64.8877716064453,48.9588966369629,51.4950218200684,40.1533279418945,21.8877716064453,12,"SD",-99.081,43.7181,"BRULE",-0.66182142496109,3.77120184898377,9.9267749786377,18.2936019897461,25.2091255187988,30.6316318511963,34.2024917602539,34.2999877929688,29.3380222320557,21.6380310058594,9.75565624237061,2.14480948448181,-12.1908578872681,-8.87323093414307,-3.60639214515686,3.3000111579895,10.3580741882324,15.8936023712158,18.8024940490723,18.5,12.884877204895,5.44675827026367,-3.49998879432678,-9.5732307434082,"126","2080"
26,1,26,26,-183530.130999999,2513575.432,13.7396669387817,13,36.757137298584,58.2770156860352,73.2428665161133,84.9769287109375,65,51.242862701416,47.5254821777344,37.242862701416,19,12,"SD",-98.3516,45.5898,"BROWN",-4.66193056106567,-0.097931832075119,6.76600885391235,17.1303062438965,25.0639400482178,29.7350845336914,32.9629173278809,32.9579620361328,27.2912502288818,19.594144821167,6.7380690574646,-1.56700325012207,-15.1976375579834,-11.1701765060425,-4.92893409729004,2.90479421615601,10.2369480133057,15.5027418136597,18.1000003814697,17.4360160827637,11.4678421020508,4.13390874862671,-4.99519062042236,-12.0635566711426,"126","2080"
27,1,27,27,-62828.9169000015,2375792.6022,11,13,37.0766296386719,64,79.9076309204102,106.076629638672,79.068962097168,65,62,45.9765968322754,24.0689640045166,12,"SD",-96.7905,44.3697,"BROOKINGS",-4.1529393196106,0.211358472704887,7.10751819610596,16.6067867279053,24.5338249206543,29.290096282959,31.5011539459229,31.2510185241699,26.5501899719238,19.367956161499,7.38294553756714,-1.01600551605225,-14.5139684677124,-10.7727756500244,-4.41719388961792,3.16297030448914,10.0988121032715,15.5022583007812,17.9673843383789,17.4673843383789,11.9197483062744,4.4651255607605,-4.13570213317871,-11.3229112625122,"126","2080"
28,1,28,28,-152845.158600001,2222921.3819,12,17.0363464355469,43.0363464355469,68.0674514770508,90.0726928710938,88.5000915527344,78.8921356201172,52,62.0363464355469,37.0311050415039,28.8557872772217,18,"SD",-97.8847,42.9884,"BON HOMME",0.229362607002258,4.57898473739624,11.0296401977539,19.2487125396729,26.2386837005615,31.7511692047119,34.1727600097656,33.6496887207031,29.0012035369873,21.7887153625488,10.0383434295654,2.52963972091675,-10.8992195129394,-7.59879684448242,-1.830561876297,4.8969349861145,12.0683784484863,17.2887153625488,19.9474468231201,19.588716506958,13.7174444198608,6.33096170425415,-2.38228678703308,-8.62152862548828,"126","2080"
29,1,29,29,-457715.9539,2258114.4481,8,12,30,56,80.1271133422852,85,65,39.969310760498,36,27,15,9,"SD",-101.6639,43.1949,"BENNETT",2.6951916217804,6.63410329818726,11.0967664718628,17.6938438415527,24.3922824859619,30.3840885162354,34.1245803833008,34.2941360473633,28.9883251190186,21.6062698364258,10.7022857666016,4.55328893661499,-10.071551322937,-7.12520694732666,-3.47541999816894,2.39658331871033,8.94511985778809,14.3090496063232,17.3954029083252,17.2881412506104,11.5416164398193,4.3877100944519,-3.60337018966675,-8.37311172485352,"126","2080"
30,1,30,30,-180937.6161,2382692.1733,12,15,45,67.6003570556641,83.7866668701172,84,65.845329284668,46,46,36.7550277709961,22.3870220184326,11,"SD",-98.2782,44.4145,"BEADLE",-2.58502316474915,1.89533269405365,8.46782112121582,18.002103805542,25.2428874969482,30.5631294250488,33.6925621032715,33.5418395996094,28.4384441375732,20.61838722229,8.33881664276123,0.192858621478081,-13.4153919219971,-9.53531455993652,-3.68291902542114,3.73379564285278,10.6546039581299,16.0138511657715,18.8949279785156,18.4145317077637,12.5337953567505,4.95582246780396,-3.8686785697937,-10.6874227523804,"126","2080"
31,1,31,31,-205533.0184,2305655.225,11,16,44.5978012084961,70.0567398071289,93,90,66.5410690307617,49,52.5410652160645,37.4741744995117,23,13.5978021621704,"SD",-98.5616,43.7182,"AURORA",-0.907163262367249,3.4282066822052,9.80049324035645,18.4037551879883,25.3931217193604,30.7702407836914,34.2440223693848,34.324893951416,29.0958347320557,21.2041854858398,9.28315258026123,1.63760662078857,-11.709192276001,-8.41385936737061,-2.98845362663269,3.91285514831543,10.9942064285278,16.4233131408691,19.3812789916992,19.0423336029053,13.224178314209,5.82584857940674,-3.1500723361969,-9.35444927215576,"126","2080"
32,1,32,32,-382577.3555,2297169.3286,8,12.700644493103,37.3989143371582,61.0995597839355,83.3017272949219,79.9004440307617,63.3017311096191,37.6010856628418,36.3017311096191,31.269998550415,16.269998550415,11.3017292022705,"SD",-100.76,43.5811,"MELLETTE",2.37863183021545,6.26030015945435,11.5388088226318,18.7620162963867,25.5719242095947,31.4008655548096,35.3839263916016,35.5361099243164,29.9000854492188,22.0280799865723,11.0154533386231,4.24750518798828,-10.2599630355835,-7.39051055908203,-2.88908314704895,3.62785601615906,10.5464010238647,15.9244909286499,18.900993347168,18.8002128601074,12.8867263793945,5.49975728988647,-3.07105875015259,-8.75456047058105,"126","2080"
33,1,33,33,-591423.449999999,2458611.1896,32.6420059204102,35.7365913391113,61.7004165649414,75.5112457275391,91.9638214111328,90.9638214111328,62.1600952148438,52.7436943054199,53.9276466369629,42.4457359313965,40.1239204406738,39.1239204406738,"SD",-103.5081,44.9058,"BUTTE",0.740523099899292,5.13349914550781,9.64359283447266,16.8979911804199,23.6289081573486,29.6191940307617,34.3813171386719,34.7833480834961,28.4413242340088,20.587495803833,9.63745403289795,3.02693295478821,-10.8909015655518,-7.89503145217896,-4.00487041473389,2.35858035087585,9.0323657989502,14.4170722961426,17.4804401397705,17.1761627197266,11.104829788208,3.87601232528686,-4.34390115737915,-9.18863964080811,"126","2080"
34,1,34,34,-374836.3454,2339152.9541,10.0820283889771,13.0820283889771,40.1640548706055,62.7397003173828,78.08203125,80.08203125,61.0348091125488,37.0820274353027,33.0348091125488,36.5063858032227,18.0820274353027,11,"SD",-100.6896,43.9604,"JONES",0.495850384235382,4.85345697402954,10.4358415603638,18.2233409881592,25.1233425140381,30.9648895263672,35.0906753540039,35.1645851135254,29.4673595428467,21.5820980072021,9.97823524475098,2.5926616191864,-10.8643083572388,-7.92270135879517,-3.17004728317261,3.42995262145996,10.3414669036865,15.7070875167847,18.7789802551269,18.6271820068359,12.873125076294,5.73389673233032,-3.24421525001526,-8.85051918029785,"126","2080"
35,1,35,35,-92733.5553000011,2257973.1982,13.6386384963989,18.8796539306641,47.961784362793,74,89.4358367919922,96.8796539306641,72,61.2410163879395,70,44,30.7589855194092,18,"SD",-97.1488,43.3108,"TURNER",-1.68699145317078,2.70887017250061,9.57154750823975,18.3607711791992,25.7764415740967,31.0080432891846,32.9774742126465,32.4835968017578,28.2796630859375,20.9284210205078,9.26893138885498,0.915197372436523,-12.5180282592773,-8.99580955505371,-2.8931314945221,4.29738426208496,11.4633874893188,16.8973846435547,19.2310371398926,18.713623046875,12.9870882034302,5.50174379348755,-2.99825644493103,-9.90061378479004,"126","2080"
36,1,36,36,-53331.2716999985,2204160.569,13,20,54.8609161376953,76.8418884277344,97.9851608276367,102.719734191895,80,69.0275802612305,68.8736572265625,49,32.9830665588379,18.0148372650146,"SD",-96.6561,42.8324,"UNION",-0.776112139225006,3.4735414981842,10.4391059875488,19.0661678314209,26.0815620422363,31.375940322876,33.1703681945801,32.5865478515625,28.4332580566406,21.5324325561523,9.76052665710449,1.82200276851654,-11.8083057403565,-8.40904235839844,-2.30458784103394,4.60974836349487,11.6077508926392,17.1592273712158,19.6903820037842,19.1587009429932,13.5111961364746,6.04064798355103,-2.44688868522644,-9.0456600189209,"126","2080"
37,1,37,37,-575450.085999999,1606394.5024,9,10,27,35,67.8142166137695,61.8142127990723,67,46.2475051879883,38.2475051879883,19.5667095184326,17.1857852935791,8.1857852935791,"CO",-102.5605,37.3192,"BACA",10.1525936126709,12.9235143661499,17.0413646697998,22.2331314086914,27.3622093200684,33.040771484375,35.4419746398926,33.9787483215332,30.2254905700684,25.2719039916992,16.6271076202393,11.4354629516602,-6.71194934844971,-4.60217666625977,-0.838128209114075,4.40902853012085,10.4240293502808,15.8950023651123,18.4026412963867,17.9514083862305,13.6135416030884,6.79477405548096,-1.10217666625977,-5.54866886138916,"126","2080"
38,1,38,38,-614911.5855,1680680.7863,7.03390121459961,9,21.3279418945312,30.3518733978271,60,47,57,42,31,18,13,8,"CO",-103.0717,37.9551,"BENT",8.79703521728516,12.5283212661743,17.8302345275879,23.2076206207275,28.4282169342041,34.795352935791,38.2568817138672,36.9541473388672,33.1905097961426,27.2439575195312,17.4836292266846,11.294132232666,-8.81908798217773,-6.02050733566284,-1.29160130023956,4.01939678192139,10.5199222564697,16.0199108123779,19.3570671081543,18.7452182769775,14.1848526000977,6.43742513656616,-2.16378569602966,-7.01030731201172,"126","2080"
39,1,39,39,-567466.7939,1775342.9705,6,9.19784259796143,22.5078315734863,30.0615406036377,76.1013565063477,57.236442565918,63.8250961303711,48.5307693481445,35,18.8250961303711,12.5307703018188,7,"CO",-102.6034,38.8279,"CHEYENNE",6.97984600067139,10.6668128967285,14.8837699890137,20.3837699890137,25.6396579742432,31.9695835113525,34.8407211303711,34.0821418762207,29.6029739379883,23.6846408843994,13.9651870727539,8.41224479675293,-9.17465209960938,-6.32866954803467,-2.30162620544434,2.88705515861511,9.23094749450684,14.6664752960205,17.4078388214111,17.2311420440674,12.4861841201782,5.18966341018677,-3.17784929275513,-7.9304518699646,"126","2080"
40,1,40,40,-673387.551999999,1727027.5189,6,6,17.9450836181641,25,46.9450836181641,36.9788131713867,54.9238967895508,40.9788131713867,24.3646106719971,13,9,7,"CO",-103.7849,38.3266,"CROWLEY",9.00295734405518,12.3901958465576,17.2103729248047,22.5103721618652,27.7722606658936,33.985782623291,36.7266044616699,35.3980865478516,31.1547088623047,25.263032913208,15.6952476501465,10.0606555938721,-8.43045234680176,-5.6517014503479,-1.63306093215942,3.56576538085938,9.93839073181152,15.2398719787598,17.9361400604248,17.4286632537842,12.5013189315796,5.30793523788452,-3.12294101715088,-7.65883874893188,"126","2080"
41,1,41,41,-563708.423800001,1828729.3852,8,11,27.2604560852051,40.1646995544434,81,63.3676567077637,62.467643737793,49.467643737793,35,20,16,8,"CO",-102.6029,39.3054,"KIT CARSON",7.13079929351807,10.1729536056519,14.288670539856,19.5372409820557,24.9339122772217,31.2895412445068,34.5721054077148,33.6807327270508,29.5379676818848,23.5394477844238,13.6427774429321,8.70438957214355,-8.17841053009033,-5.92316293716431,-2.35403060913086,2.78286409378052,9.00991439819336,14.3828639984131,17.3643665313721,17.1602039337158,12.4967527389526,5.35417652130127,-2.46868586540222,-6.81544876098633,"126","2080"
