"OBJECTID","Join_Count","TARGET_FID","StudyCoordinates","X","Y","Jan_Precip","Feb_Precip","Mar_Precip","Apr_Precip","May_Precip","Jun_Precip","Jul_Precip","Aug_Precip","Sep_Precip","Oct_Precip","Nov_Precip","Dec_Precip","STATE","LON","LAT","COUNTY","Jan_Tmax","Feb_Tmax","Mar_Tmax","Apr_Tmax","May_Tmax","Jun_Tmax","Jul_Tmax","Aug_Tmax","Sep_Tmax","Oct_Tmax","Nov_Tmax","Dec_Tmax","Jan_Tmin","Feb_Tmin","Mar_Tmin","Apr_Tmin","May_Tmin","Jun_Tmin","Jul_Tmin","Aug_Tmin","Sep_Tmin","Oct_Tmin","Nov_Tmin","Dec_Tmin","RCP","Year"
1,1,1,1,-276371.6018,2400400.4354,9.71139049530029,14,35.505054473877,67.5050506591797,76.5050506591797,77.3497924804688,69.7936630249023,52.3497924804688,39.505054473877,41.3497924804688,19.3497924804688,10,"SD",-99.4871,44.5474,"HYDE",-3.20352149009705,1.22800898551941,7.2988862991333,16.5923805236816,24.2500286102295,29.6367664337158,33.338077545166,33.4388809204102,27.6789894104004,19.4081115722656,7.50111389160156,-0.438754230737686,-14.4930019378662,-10.6831407546997,-5.39759254455566,1.64554262161255,8.67803001403809,14.3000001907349,17.1012802124023,16.6433029174805,10.8964776992798,3.59759259223938,-4.97674894332886,-11.6401100158691,"370","2040"
2,1,2,2,-141581.2908,2261399.4047,12,15,43.615592956543,67.604362487793,87,86.8560104370117,75,56.2199554443359,62.3956413269043,42,30.3639469146729,14.3956394195557,"SD",-97.7546,43.3348,"HUTCHINSON",-1.54232311248779,2.92622709274292,9.38172435760498,17.9686336517334,25.2945346832275,30.7424545288086,33.208911895752,32.509708404541,27.5529937744141,20.1477241516113,8.6313419342041,0.913291811943054,-12.5873212814331,-8.89996337890625,-3.07076406478882,3.89611315727234,11.1061344146728,16.3589248657227,19.0597190856934,18.4640617370606,12.4839019775391,5.18448066711426,-3.15901041030884,-9.79345512390137,"370","2040"
3,1,3,3,-317432.295600001,2384356.8509,9,14,35.2196502685547,56.0163421630859,69.5866241455078,79.7735900878906,62.2196502685547,46.4133720397949,34.7933120727539,33.0129661560059,15.7966918945312,11.9836559295654,"SD",-99.9961,44.389,"HUGHES",-2.01676750183106,2.40664744377136,8.48946952819824,17.3010978698731,24.7275886535644,30.24436378479,34.341609954834,34.4129867553711,28.4031028747559,20.1277084350586,8.21864700317383,0.669423878192902,-13.0971403121948,-9.58769226074219,-4.31224393844604,2.49730801582336,9.54079341888428,15.1426935195923,18.1374130249023,17.6524333953857,11.5527105331421,4.45091533660889,-4.23219776153565,-10.4322891235352,"370","2040"
4,1,4,4,-584552.942199999,2533325.8555,8,9,19,45,73.8449783325195,80.1550216674805,46,31,31.3163051605225,24.3864212036133,11,10,"SD",-103.4959,45.5804,"HARDING",-1.09172630310059,3.21101665496826,8.32630920410156,16.1154060363769,23.2641410827637,28.9682388305664,33.2186317443848,33.8072204589844,26.9538269042969,19.0031242370606,7.92778444290161,1.23712301254273,-12.8591632843018,-9.1984395980835,-5.19307994842529,1.21832823753357,7.85798120498657,13.3042850494385,15.8999996185303,15.3966054916382,9.02174854278564,2.18373775482178,-5.94112873077393,-11.4449558258057,"370","2040"
5,1,5,5,-143513.945699999,2299392.0878,12,15,42,72.0600357055664,83.1264343261719,86.0621337890625,70,57.9957313537598,58.9335975646973,44.0600318908691,31,12,"SD",-97.7874,43.6748,"HANSON",-2.41325855255127,1.9285763502121,8.70757293701172,17.6337108612061,25.0373649597168,30.2987689971924,32.7969627380371,32.2548370361328,27.196798324585,19.6365394592285,8.07153129577637,-0.029294541105628,-13.0294609069824,-9.35671043395996,-3.40878868103027,3.65799856185913,10.9687738418579,16.3085155487061,18.9365386962891,18.3365383148193,12.4540491104126,4.96877384185791,-3.53122663497925,-10.3887271881103,"370","2040"
6,1,6,6,-238174.816199999,2399139.8219,9,14,38.7502517700195,62.1448173522949,80.2754211425781,79,66,52.3803558349609,44,39.9601135253906,19,10.8551816940308,"SD",-99.005,44.5478,"HAND",-3.16894030570984,1.21801090240478,7.36812400817871,16.7763214111328,24.3816528320312,29.6818828582764,33.0329246520996,33.0241775512695,27.6646022796631,19.6220970153809,7.5904483795166,-0.369109034538269,-14.2678928375244,-10.4870634078979,-5.11116647720337,1.98866474628449,9.04929447174072,14.6713895797729,17.3492927551269,16.8447856903076,11.0449562072754,3.91296029090881,-4.61786842346191,-11.3931617736816,"370","2040"
7,1,7,7,-94021.5771999992,2409983.9965,14,15.0141897201538,37.6513481140137,59.3414764404297,76.3240585327148,96.9542083740234,75.9683990478516,63,55.9542083740234,46.9858093261719,25.9542064666748,13,"SD",-97.1883,44.6737,"HAMLIN",-4.7611346244812,-0.369950652122498,6.23404264450073,15.9003639221191,24.2034530639648,28.902042388916,31.1046943664551,30.7318210601807,25.4378757476807,17.9003715515137,6.19663190841675,-1.86872065067291,-15.4308547973633,-11.568115234375,-5.4641637802124,2.06949257850647,9.43364429473877,14.8350982666016,17.2670764923096,16.6657390594482,10.6687669754028,3.36165857315064,-5.13713312149048,-12.2670450210571,"370","2040"
8,1,8,8,-440567.704299999,2379984.8789,8,13,34.2100868225098,50.7797775268555,79.010139465332,74.2122344970703,54.7797775268555,41.007984161377,32.007984161377,30.2122364044189,15,11,"SD",-101.54,44.2944,"HAAKON",-0.153592973947525,4.01858901977539,8.91303730010986,16.9260387420654,23.8262443542481,29.4743232727051,33.7579231262207,34.068733215332,28.0798015594482,20.1133537292481,9.0020809173584,1.72876930236816,-11.9716348648071,-8.94978046417236,-4.54395055770874,1.86905074119568,8.80580711364746,14.458384513855,17.2529430389404,17.1056022644043,10.8664245605469,3.61101818084717,-4.53853368759155,-10.44482421875,"370","2040"
9,1,9,9,-257550.739399999,2248508.5355,12.4593114852905,17.2660865783691,51,76.3968200683594,95.3474655151367,91.2660903930664,77.6031799316406,55.2660865783691,65.2660903930664,40,24.8561305999756,16.0624942779541,"SD",-99.1856,43.1924,"GREGORY",0.373145043849945,4.54588174819946,10.0961761474609,17.6537532806396,24.7619247436523,29.9821376800537,33.4412841796875,33.424259185791,28.2352733612061,20.6541652679443,9.62714004516602,2.67314505577087,-11.4579887390137,-8.34282875061035,-3.59128212928772,3.10061597824097,9.97562408447266,15.3760356903076,18.3718147277832,17.9517211914062,12.1947774887085,4.9727725982666,-3.23827791213989,-9.20436477661133,"370","2040"
10,1,10,10,-60295.2175000012,2465099.2966,14,13.019926071167,38.4840812683105,62.4641532897949,70.1088790893555,86.4641571044922,80.4840774536133,63.5557708740234,51,46.9482345581055,26.9283103942871,11,"SD",-96.7677,45.172,"GRANT",-4.6374773979187,-0.47626668214798,6.22843933105469,16.0184383392334,24.3747940063477,29.0671768188477,31.6815872192383,31.4219646453857,25.9044609069824,18.2489604949951,6.35465717315674,-1.79991364479065,-15.083833694458,-11.1296243667603,-5.11605978012085,2.32809805870056,9.35891056060791,14.6277046203613,17.2348899841309,16.5977001190186,11.0108709335327,3.8976993560791,-4.65398597717285,-11.7646770477295,"370","2040"
