".type","ALE","Variable_values","Feature","Dataset","Model Type"
"ale",-2.1223326388889,-9.00891876220703,"Dec_Tmin","Test","Colorado"
"ale",-2.16833263888895,-8.9163236618042,"Dec_Tmin","Test","Colorado"
"ale",-3.32412430555552,-8.52538776397705,"Dec_Tmin","Test","Colorado"
"ale",-2.78520763888889,-8.15116596221924,"Dec_Tmin","Test","Colorado"
"ale",-3.53092986111115,-7.9076771736145,"Dec_Tmin","Test","Colorado"
"ale",-2.86084652777778,-7.40810298919678,"Dec_Tmin","Test","Colorado"
"ale",-2.78184652777772,-7.15768671035767,"Dec_Tmin","Test","Colorado"
"ale",3.09669513888902,-6.36498498916626,"Dec_Tmin","Test","Colorado"
"ale",8.64644513888904,-5.28274297714233,"Dec_Tmin","Test","Colorado"
"ale",-3.90978101851837,0,"Feb_Precip","Test","Colorado"
"ale",-3.90978101851837,0.0174504611641169,"Feb_Precip","Test","Colorado"
"ale",-5.30978101851838,1.19160950183868,"Feb_Precip","Test","Colorado"
"ale",-4.73798935185184,2.54940986633301,"Feb_Precip","Test","Colorado"
"ale",-5.9253226851852,2.90236735343933,"Feb_Precip","Test","Colorado"
"ale",-6.05137824074089,4.34460067749023,"Feb_Precip","Test","Colorado"
"ale",-6.33154490740757,4.94509410858154,"Feb_Precip","Test","Colorado"
"ale",-6.32765601851872,5.54433441162109,"Feb_Precip","Test","Colorado"
"ale",-6.32765601851872,5.86564445495605,"Feb_Precip","Test","Colorado"
"ale",-5.93048935185201,8.10714054107666,"Feb_Precip","Test","Colorado"
"ale",-5.75215601851872,8.61530113220215,"Feb_Precip","Test","Colorado"
"ale",-0.824100462963046,9.74091529846191,"Feb_Precip","Test","Colorado"
"ale",0.152149537036947,11.6188898086548,"Feb_Precip","Test","Colorado"
"ale",2.21073287037028,12.6422176361084,"Feb_Precip","Test","Colorado"
"ale",3.44498287037037,13.996356010437,"Feb_Precip","Test","Colorado"
"ale",4.64581620370369,15.2376403808594,"Feb_Precip","Test","Colorado"
"ale",9.04092731481503,16.4998817443848,"Feb_Precip","Test","Colorado"
"ale",10.6750106481483,18.7480125427246,"Feb_Precip","Test","Colorado"
"ale",10.6750106481483,19.7736473083496,"Feb_Precip","Test","Colorado"
"ale",12.9574689814817,22.6572742462158,"Feb_Precip","Test","Colorado"
"ale",14.5124689814818,30.4822368621826,"Feb_Precip","Test","Colorado"
"ale",1.52689930555545,0.8177170753479,"Feb_Tmax","Test","Colorado"
"ale",1.52689930555545,2.62722420692444,"Feb_Tmax","Test","Colorado"
"ale",1.52689930555545,3.05306887626648,"Feb_Tmax","Test","Colorado"
"ale",0.636482638888769,4.06625127792358,"Feb_Tmax","Test","Colorado"
"ale",0.636482638888769,4.36965370178223,"Feb_Tmax","Test","Colorado"
"ale",-0.820517361111187,4.93793821334839,"Feb_Tmax","Test","Colorado"
"ale",-0.289350694444537,5.28997659683228,"Feb_Tmax","Test","Colorado"
"ale",-0.0868506944445508,5.64767837524414,"Feb_Tmax","Test","Colorado"
"ale",0.113482638888839,6.44112968444824,"Feb_Tmax","Test","Colorado"
"ale",-0.314739583333312,7.01282787322998,"Feb_Tmax","Test","Colorado"
"ale",-1.30990624999994,7.86408472061157,"Feb_Tmax","Test","Colorado"
"ale",-1.21351736111101,8.80324363708496,"Feb_Tmax","Test","Colorado"
"ale",-0.964392361111015,9.280837059021,"Feb_Tmax","Test","Colorado"
"ale",-2.07805902777765,9.6743860244751,"Feb_Tmax","Test","Colorado"
"ale",-0.960142361111002,10.012921333313,"Feb_Tmax","Test","Colorado"
"ale",-0.740142361110975,10.2324285507202,"Feb_Tmax","Test","Colorado"
"ale",0.207190972222316,10.4122066497803,"Feb_Tmax","Test","Colorado"
"ale",1.08489930555563,11.3431243896484,"Feb_Tmax","Test","Colorado"
"ale",0.882065972222245,11.8774318695068,"Feb_Tmax","Test","Colorado"
"ale",1.13010763888885,13.1532964706421,"Feb_Tmax","Test","Colorado"
"ale",1.06510763888891,13.9503135681152,"Feb_Tmax","Test","Colorado"
"ale",-7.98814305555579,5.58554601669312,"Apr_Precip","Test","Colorado"
"ale",-6.94092083333364,9.24584865570068,"Apr_Precip","Test","Colorado"
"ale",-1.74953194444472,13.9780082702637,"Apr_Precip","Test","Colorado"
"ale",-2.9254069444446,23.5595569610596,"Apr_Precip","Test","Colorado"
"ale",-2.62940694444455,24.0963802337646,"Apr_Precip","Test","Colorado"
"ale",-1.37551805555566,24.6359062194824,"Apr_Precip","Test","Colorado"
"ale",-1.75976805555573,30.5679817199707,"Apr_Precip","Test","Colorado"
"ale",-0.556434722222354,37.9142837524414,"Apr_Precip","Test","Colorado"
"ale",-0.00143472222229057,41.6963958740234,"Apr_Precip","Test","Colorado"
"ale",-0.759212500000062,43.6947631835938,"Apr_Precip","Test","Colorado"
"ale",-0.816545833333327,44.9406547546387,"Apr_Precip","Test","Colorado"
"ale",-0.280545833333269,46.8306045532227,"Apr_Precip","Test","Colorado"
"ale",-0.776545833333307,50.1398277282715,"Apr_Precip","Test","Colorado"
"ale",-0.794045833333234,51.8312492370605,"Apr_Precip","Test","Colorado"
"ale",-0.994045833333223,54.0387725830078,"Apr_Precip","Test","Colorado"
"ale",-0.765045833333181,57.3696441650391,"Apr_Precip","Test","Colorado"
"ale",-0.521156944444173,67.9640426635742,"Apr_Precip","Test","Colorado"
"ale",3.87963472222249,78.2423324584961,"Apr_Precip","Test","Colorado"
"ale",9.28446805555576,81.8476104736328,"Apr_Precip","Test","Colorado"
"ale",11.0734263888891,100.337013244629,"Apr_Precip","Test","Colorado"
"ale",11.0734263888891,105.234016418457,"Apr_Precip","Test","Colorado"
"ale",8.19396111111101,-2.68190550804138,"Nov_Spei_pearson","Test","Colorado"
"ale",6.62896111111103,-1.75812959671021,"Nov_Spei_pearson","Test","Colorado"
"ale",0.127349999999971,-1.36404252052307,"Nov_Spei_pearson","Test","Colorado"
"ale",0.127349999999971,-1.16686224937439,"Nov_Spei_pearson","Test","Colorado"
"ale",0.127349999999971,-1.08519423007965,"Nov_Spei_pearson","Test","Colorado"
"ale",0.458183333333325,-1.05746376514435,"Nov_Spei_pearson","Test","Colorado"
"ale",0.219391666666697,-0.949251413345337,"Nov_Spei_pearson","Test","Colorado"
"ale",0.219391666666697,-0.902350604534149,"Nov_Spei_pearson","Test","Colorado"
"ale",0.219391666666697,-0.883250057697296,"Nov_Spei_pearson","Test","Colorado"
"ale",-0.203552777777738,-0.772457242012024,"Nov_Spei_pearson","Test","Colorado"
"ale",-0.203552777777738,-0.699924230575562,"Nov_Spei_pearson","Test","Colorado"
"ale",-0.203552777777738,-0.597598195075989,"Nov_Spei_pearson","Test","Colorado"
"ale",-1.79976111111109,-0.484991103410721,"Nov_Spei_pearson","Test","Colorado"
"ale",-2.31809444444441,-0.438179969787598,"Nov_Spei_pearson","Test","Colorado"
"ale",-1.62809444444441,-0.280655235052109,"Nov_Spei_pearson","Test","Colorado"
"ale",-2.0132611111111,-0.223500788211823,"Nov_Spei_pearson","Test","Colorado"
"ale",-2.21992777777781,-0.144348546862602,"Nov_Spei_pearson","Test","Colorado"
"ale",-1.99367777777781,-0.0710942596197128,"Nov_Spei_pearson","Test","Colorado"
"ale",-0.821177777777798,0.177359879016876,"Nov_Spei_pearson","Test","Colorado"
"ale",0.637738888888882,0.357722103595734,"Nov_Spei_pearson","Test","Colorado"
"ale",1.71340555555562,0.821688532829285,"Nov_Spei_pearson","Test","Colorado"
"ale",10.325509027778,7.58174991607666,"Jun_Tmin","Test","Colorado"
"ale",4.97539791666687,9.10303497314453,"Jun_Tmin","Test","Colorado"
"ale",1.43406458333353,10.0539827346802,"Jun_Tmin","Test","Colorado"
"ale",1.02760625000018,10.2997922897339,"Jun_Tmin","Test","Colorado"
"ale",0.912606250000174,10.3393983840942,"Jun_Tmin","Test","Colorado"
"ale",1.25327291666686,10.549973487854,"Jun_Tmin","Test","Colorado"
"ale",1.59864791666679,11.0922431945801,"Jun_Tmin","Test","Colorado"
"ale",1.04948125000007,11.5358123779297,"Jun_Tmin","Test","Colorado"
"ale",-0.375685416666583,11.8865728378296,"Jun_Tmin","Test","Colorado"
"ale",-0.473852083333316,12.2956218719482,"Jun_Tmin","Test","Colorado"
"ale",-1.05385208333339,12.3979568481445,"Jun_Tmin","Test","Colorado"
"ale",-2.03435208333344,12.6103515625,"Jun_Tmin","Test","Colorado"
"ale",-1.69410208333347,12.856671333313,"Jun_Tmin","Test","Colorado"
"ale",-1.1591020833335,12.9952774047852,"Jun_Tmin","Test","Colorado"
"ale",-1.27385208333352,13.0952100753784,"Jun_Tmin","Test","Colorado"
"ale",-1.27385208333352,13.1745023727417,"Jun_Tmin","Test","Colorado"
"ale",-1.86529652777798,13.6385850906372,"Jun_Tmin","Test","Colorado"
"ale",-0.0782548611112457,14.428505897522,"Jun_Tmin","Test","Colorado"
"ale",-2.44525486111121,14.5891275405884,"Jun_Tmin","Test","Colorado"
"ale",-2.66525486111118,15.1601858139038,"Jun_Tmin","Test","Colorado"
"ale",-3.10025486111112,15.3891191482544,"Jun_Tmin","Test","Colorado"
"ale",6.50951249999985,-1.64459693431854,"Nov_Spei_gamma","Test","Colorado"
"ale",0.916734722222115,-1.32006990909576,"Nov_Spei_gamma","Test","Colorado"
"ale",-1.64743194444451,-1.18067300319672,"Nov_Spei_gamma","Test","Colorado"
"ale",-1.10159861111119,-1.09383594989777,"Nov_Spei_gamma","Test","Colorado"
"ale",-0.271598611111151,-1.06307625770569,"Nov_Spei_gamma","Test","Colorado"
"ale",-0.271598611111151,-1.0308940410614,"Nov_Spei_gamma","Test","Colorado"
"ale",0.336651388888876,-0.974044322967529,"Nov_Spei_gamma","Test","Colorado"
"ale",0.336651388888876,-0.947199583053589,"Nov_Spei_gamma","Test","Colorado"
"ale",0.336651388888876,-0.924464821815491,"Nov_Spei_gamma","Test","Colorado"
"ale",0.0297624999999924,-0.836235821247101,"Nov_Spei_gamma","Test","Colorado"
"ale",0.0297624999999924,-0.81888484954834,"Nov_Spei_gamma","Test","Colorado"
"ale",-0.29357083333335,-0.770056903362274,"Nov_Spei_gamma","Test","Colorado"
"ale",-1.34069583333329,-0.679250121116638,"Nov_Spei_gamma","Test","Colorado"
"ale",-1.34069583333329,-0.652780175209045,"Nov_Spei_gamma","Test","Colorado"
"ale",-0.0810708333332588,-0.507944464683533,"Nov_Spei_gamma","Test","Colorado"
"ale",-0.492820833333242,-0.490361630916596,"Nov_Spei_gamma","Test","Colorado"
"ale",-0.26615416666663,-0.449168145656586,"Nov_Spei_gamma","Test","Colorado"
"ale",-0.397987500000048,-0.371360898017883,"Nov_Spei_gamma","Test","Colorado"
"ale",-1.06582083333324,-0.139933243393898,"Nov_Spei_gamma","Test","Colorado"
"ale",2.93676250000011,0.245390996336937,"Nov_Spei_gamma","Test","Colorado"
"ale",2.20542916666683,0.678546488285065,"Nov_Spei_gamma","Test","Colorado"
"ale",-13.2303120370371,11.9296464920044,"Jul_Tmin","Test","Colorado"
"ale",-13.1019787037038,12.8698778152466,"Jul_Tmin","Test","Colorado"
"ale",-11.1905898148149,13.3023719787598,"Jul_Tmin","Test","Colorado"
"ale",-5.4555481481482,13.977180480957,"Jul_Tmin","Test","Colorado"
"ale",-3.69754814814816,14.3001804351807,"Jul_Tmin","Test","Colorado"
"ale",-0.784937037037045,14.6388607025147,"Jul_Tmin","Test","Colorado"
"ale",-1.18718703703714,14.9870338439941,"Jul_Tmin","Test","Colorado"
"ale",0.186257407407329,15.3147459030151,"Jul_Tmin","Test","Colorado"
"ale",0.186257407407329,15.3240413665772,"Jul_Tmin","Test","Colorado"
"ale",0.867257407407331,15.5867547988892,"Jul_Tmin","Test","Colorado"
"ale",0.867257407407331,15.7324190139771,"Jul_Tmin","Test","Colorado"
"ale",1.24859074074067,15.9732961654663,"Jul_Tmin","Test","Colorado"
"ale",1.36809074074068,16.2082691192627,"Jul_Tmin","Test","Colorado"
"ale",2.0405907407407,16.2609462738037,"Jul_Tmin","Test","Colorado"
"ale",1.84959074074066,16.5098915100098,"Jul_Tmin","Test","Colorado"
"ale",2.52750740740754,16.6492290496826,"Jul_Tmin","Test","Colorado"
"ale",2.62017407407421,16.8804626464844,"Jul_Tmin","Test","Colorado"
"ale",7.02242407407419,17.236909866333,"Jul_Tmin","Test","Colorado"
"ale",7.45367407407429,17.662504196167,"Jul_Tmin","Test","Colorado"
"ale",11.1335490740744,17.8356800079346,"Jul_Tmin","Test","Colorado"
"ale",12.2333824074078,18.2212257385254,"Jul_Tmin","Test","Colorado"
"ale",-11.7957425925923,-2.21672368049622,"Jun_Spei_gamma","Test","Colorado"
"ale",-11.7957425925923,-1.3629606962204,"Jun_Spei_gamma","Test","Colorado"
"ale",-12.2015759259257,-1.09511721134186,"Jun_Spei_gamma","Test","Colorado"
"ale",-11.0437009259257,-0.9703249335289,"Jun_Spei_gamma","Test","Colorado"
"ale",-6.49086759259246,-0.79739773273468,"Jun_Spei_gamma","Test","Colorado"
"ale",0.986465740740801,-0.688501596450806,"Jun_Spei_gamma","Test","Colorado"
"ale",1.0489657407408,-0.623554050922394,"Jun_Spei_gamma","Test","Colorado"
"ale",1.80174351851861,-0.539857864379883,"Jun_Spei_gamma","Test","Colorado"
"ale",1.75074351851857,-0.421174913644791,"Jun_Spei_gamma","Test","Colorado"
"ale",2.12035462962957,-0.361427932977676,"Jun_Spei_gamma","Test","Colorado"
"ale",2.70996574074067,-0.254664033651352,"Jun_Spei_gamma","Test","Colorado"
"ale",2.34729907407401,-0.22145326435566,"Jun_Spei_gamma","Test","Colorado"
"ale",1.71688240740732,-0.14502377808094,"Jun_Spei_gamma","Test","Colorado"
"ale",3.75729907407387,-0.0226104576140642,"Jun_Spei_gamma","Test","Colorado"
"ale",4.06896574074054,0.139840885996818,"Jun_Spei_gamma","Test","Colorado"
"ale",4.44379907407384,0.323350429534912,"Jun_Spei_gamma","Test","Colorado"
"ale",4.96335462962951,0.474901020526886,"Jun_Spei_gamma","Test","Colorado"
"ale",5.2139379629629,0.808269619941711,"Jun_Spei_gamma","Test","Colorado"
"ale",5.41493796296293,1.01351892948151,"Jun_Spei_gamma","Test","Colorado"
"ale",4.4496879629629,1.54697418212891,"Jun_Spei_gamma","Test","Colorado"
"ale",4.08652129629614,1.68636286258698,"Jun_Spei_gamma","Test","Colorado"
"ale",0.895898148148077,10.315351486206,"Aug_Tmin","Test","Colorado"
"ale",-2.09993518518524,11.7581539154053,"Aug_Tmin","Test","Colorado"
"ale",-2.67215740740747,12.0005865097046,"Aug_Tmin","Test","Colorado"
"ale",-3.06849074074075,12.5666589736938,"Aug_Tmin","Test","Colorado"
"ale",-3.06849074074075,12.5980606079102,"Aug_Tmin","Test","Colorado"
"ale",-3.79376851851849,12.8414268493652,"Aug_Tmin","Test","Colorado"
"ale",-2.52089351851844,13.3979606628418,"Aug_Tmin","Test","Colorado"
"ale",-3.7210046296295,13.9730815887451,"Aug_Tmin","Test","Colorado"
"ale",-3.2090046296295,14.1394548416138,"Aug_Tmin","Test","Colorado"
"ale",-4.56656018518499,14.4918575286865,"Aug_Tmin","Test","Colorado"
"ale",-1.57822685185176,14.7525672912598,"Aug_Tmin","Test","Colorado"
"ale",-0.268171296296208,14.8861112594604,"Aug_Tmin","Test","Colorado"
"ale",0.888078703703735,15.0578966140747,"Aug_Tmin","Test","Colorado"
"ale",2.54557870370376,15.3268518447876,"Aug_Tmin","Test","Colorado"
"ale",4.72470370370376,15.6876850128174,"Aug_Tmin","Test","Colorado"
"ale",4.68220370370374,15.8848562240601,"Aug_Tmin","Test","Colorado"
"ale",3.68731481481468,15.9813032150269,"Aug_Tmin","Test","Colorado"
"ale",3.91314814814798,16.2870807647705,"Aug_Tmin","Test","Colorado"
"ale",4.73414814814801,16.7615432739258,"Aug_Tmin","Test","Colorado"
"ale",3.73910648148127,17.3843460083008,"Aug_Tmin","Test","Colorado"
"ale",3.73910648148127,17.9860229492188,"Aug_Tmin","Test","Colorado"
"ale",0.949576388888472,-1.91570401191711,"Mar_Spi_pearson","Test","Colorado"
"ale",-0.881256944444731,-1.25811624526977,"Mar_Spi_pearson","Test","Colorado"
"ale",-0.911312500000195,-0.816267192363739,"Mar_Spi_pearson","Test","Colorado"
"ale",-2.5114791666668,-0.659695625305176,"Mar_Spi_pearson","Test","Colorado"
"ale",-2.20197916666673,-0.554671406745911,"Mar_Spi_pearson","Test","Colorado"
"ale",-2.20197916666673,-0.513323366641998,"Mar_Spi_pearson","Test","Colorado"
"ale",-2.07097916666668,-0.38145649433136,"Mar_Spi_pearson","Test","Colorado"
"ale",-0.233312500000037,-0.294136375188828,"Mar_Spi_pearson","Test","Colorado"
"ale",-0.233312500000037,-0.225751131772995,"Mar_Spi_pearson","Test","Colorado"
"ale",-1.18431249999991,-0.0547384023666382,"Mar_Spi_pearson","Test","Colorado"
"ale",-0.523145833333224,0.0156482812017202,"Mar_Spi_pearson","Test","Colorado"
"ale",0.0783541666666872,0.0855988636612892,"Mar_Spi_pearson","Test","Colorado"
"ale",1.49843750000008,0.16411866247654,"Mar_Spi_pearson","Test","Colorado"
"ale",1.49843750000008,0.190241828560829,"Mar_Spi_pearson","Test","Colorado"
"ale",1.76785416666678,0.231926172971725,"Mar_Spi_pearson","Test","Colorado"
"ale",1.76785416666678,0.263531804084778,"Mar_Spi_pearson","Test","Colorado"
"ale",2.15118750000015,0.339633762836456,"Mar_Spi_pearson","Test","Colorado"
"ale",2.17031250000006,0.649647057056427,"Mar_Spi_pearson","Test","Colorado"
"ale",1.91606250000011,0.696887791156769,"Mar_Spi_pearson","Test","Colorado"
"ale",-0.191104166666537,1.32156765460968,"Mar_Spi_pearson","Test","Colorado"
"ale",0.489645833333339,1.64004647731781,"Mar_Spi_pearson","Test","Colorado"
"ale",-4.2875229166666,-1.49391198158264,"Feb_Spei_gamma","Test","Colorado"
"ale",-4.40096736111119,-1.36506259441376,"Feb_Spei_gamma","Test","Colorado"
"ale",-4.3443006944445,-1.18012893199921,"Feb_Spei_gamma","Test","Colorado"
"ale",-4.41646736111117,-1.03495728969574,"Feb_Spei_gamma","Test","Colorado"
"ale",-4.41646736111117,-1.02173507213593,"Feb_Spei_gamma","Test","Colorado"
"ale",-4.50341180555559,-0.985623419284821,"Feb_Spei_gamma","Test","Colorado"
"ale",-3.49037013888889,-0.821410953998566,"Feb_Spei_gamma","Test","Colorado"
"ale",-2.20470347222227,-0.669029235839844,"Feb_Spei_gamma","Test","Colorado"
"ale",-2.20470347222227,-0.635215520858765,"Feb_Spei_gamma","Test","Colorado"
"ale",-2.18898125000006,-0.525811910629272,"Feb_Spei_gamma","Test","Colorado"
"ale",-1.35981458333341,-0.442873984575272,"Feb_Spei_gamma","Test","Colorado"
"ale",-1.86481458333337,-0.398181200027466,"Feb_Spei_gamma","Test","Colorado"
"ale",2.02760208333335,0.13152888417244,"Feb_Spei_gamma","Test","Colorado"
"ale",3.87185208333345,0.220516338944435,"Feb_Spei_gamma","Test","Colorado"
"ale",3.77560208333351,0.352367043495178,"Feb_Spei_gamma","Test","Colorado"
"ale",4.19260208333343,0.375991225242615,"Feb_Spei_gamma","Test","Colorado"
"ale",4.73260208333339,0.407315790653229,"Feb_Spei_gamma","Test","Colorado"
"ale",5.23314375,0.71232682466507,"Feb_Spei_gamma","Test","Colorado"
"ale",5.67764375000006,0.870630145072937,"Feb_Spei_gamma","Test","Colorado"
"ale",6.38576875,1.42622256278992,"Feb_Spei_gamma","Test","Colorado"
"ale",7.34435208333331,2.74949455261231,"Feb_Spei_gamma","Test","Colorado"
"ale",-3.47697777777781,-1.85572516918182,"May_Spei_pearson","Test","Colorado"
"ale",-6.10131111111112,-1.6050341129303,"May_Spei_pearson","Test","Colorado"
"ale",-4.46097777777781,-1.1972895860672,"May_Spei_pearson","Test","Colorado"
"ale",-3.71247777777783,-1.05833733081818,"May_Spei_pearson","Test","Colorado"
"ale",-3.5287277777778,-0.982129871845245,"May_Spei_pearson","Test","Colorado"
"ale",-1.14122777777783,-0.890714108943939,"May_Spei_pearson","Test","Colorado"
"ale",-0.114269444444404,-0.66034346818924,"May_Spei_pearson","Test","Colorado"
"ale",-0.343602777777695,-0.584425389766693,"May_Spei_pearson","Test","Colorado"
"ale",-0.702602777777732,-0.503238201141357,"May_Spei_pearson","Test","Colorado"
"ale",0.152841666666669,-0.41482749581337,"May_Spei_pearson","Test","Colorado"
"ale",0.415619444444473,-0.355355322360992,"May_Spei_pearson","Test","Colorado"
"ale",0.455619444444437,-0.268347948789597,"May_Spei_pearson","Test","Colorado"
"ale",0.942077777777797,-0.127291485667229,"May_Spei_pearson","Test","Colorado"
"ale",1.01607777777775,-0.0721721649169922,"May_Spei_pearson","Test","Colorado"
"ale",2.26491111111102,0.0628343522548676,"May_Spei_pearson","Test","Colorado"
"ale",2.1124111111111,0.193904995918274,"May_Spei_pearson","Test","Colorado"
"ale",3.76224444444449,0.357009559869766,"May_Spei_pearson","Test","Colorado"
"ale",2.96778611111114,0.85200423002243,"May_Spei_pearson","Test","Colorado"
"ale",2.96778611111114,0.891199290752411,"May_Spei_pearson","Test","Colorado"
"ale",3.36566111111114,2.10013675689697,"May_Spei_pearson","Test","Colorado"
"ale",3.77999444444441,3.08999991416931,"May_Spei_pearson","Test","Colorado"
"ale",0.559379398147898,-1.58058393001556,"May_Spei_gamma","Test","Colorado"
"ale",-5.15300949074098,-1.31362187862396,"May_Spei_gamma","Test","Colorado"
"ale",-4.57989837962983,-1.12772643566132,"May_Spei_gamma","Test","Colorado"
"ale",-4.80002337962977,-1.03609347343445,"May_Spei_gamma","Test","Colorado"
"ale",-4.80002337962977,-0.992064416408539,"May_Spei_gamma","Test","Colorado"
"ale",-5.83752337962976,-0.889225482940674,"May_Spei_gamma","Test","Colorado"
"ale",-2.64339837962963,-0.717532992362976,"May_Spei_gamma","Test","Colorado"
"ale",-2.78817615740734,-0.627443194389343,"May_Spei_gamma","Test","Colorado"
"ale",-1.42817615740744,-0.567761361598969,"May_Spei_gamma","Test","Colorado"
"ale",-1.27073171296298,-0.50096184015274,"May_Spei_gamma","Test","Colorado"
"ale",-1.18439837962964,-0.487312078475952,"May_Spei_gamma","Test","Colorado"
"ale",-1.11662060185185,-0.371135026216507,"May_Spei_gamma","Test","Colorado"
"ale",-0.533620601851826,-0.206525519490242,"May_Spei_gamma","Test","Colorado"
"ale",-0.533620601851826,-0.198479786515236,"May_Spei_gamma","Test","Colorado"
"ale",-0.461620601851823,-0.10199823975563,"May_Spei_gamma","Test","Colorado"
"ale",2.49921273148149,0.0291456505656242,"May_Spei_gamma","Test","Colorado"
"ale",6.80021273148157,0.222386598587036,"May_Spei_gamma","Test","Colorado"
"ale",7.82575439814838,0.807655334472656,"May_Spei_gamma","Test","Colorado"
"ale",7.82575439814838,0.848453223705292,"May_Spei_gamma","Test","Colorado"
"ale",9.12292106481508,2.49403238296509,"May_Spei_gamma","Test","Colorado"
"ale",8.76192106481509,3.08999991416931,"May_Spei_gamma","Test","Colorado"
"ale",10.5360682870371,8.88074970245361,"May_Precip","Test","Colorado"
"ale",1.01273495370382,19.6051769256592,"May_Precip","Test","Colorado"
"ale",-3.43109837962952,23.0191993713379,"May_Precip","Test","Colorado"
"ale",-4.82026504629617,27.4703483581543,"May_Precip","Test","Colorado"
"ale",-4.82026504629617,28.2658557891846,"May_Precip","Test","Colorado"
"ale",-4.63893171296288,29.6131725311279,"May_Precip","Test","Colorado"
"ale",-3.70476504629624,33.4462699890137,"May_Precip","Test","Colorado"
"ale",-1.20254282407406,36.4067230224609,"May_Precip","Test","Colorado"
"ale",-0.42837615740747,37.2225952148438,"May_Precip","Test","Colorado"
"ale",1.90851273148139,43.9520378112793,"May_Precip","Test","Colorado"
"ale",1.8258460648147,45.7597198486328,"May_Precip","Test","Colorado"
"ale",1.67551273148144,50.1414108276367,"May_Precip","Test","Colorado"
"ale",1.59534606481481,57.0632972717285,"May_Precip","Test","Colorado"
"ale",0.118262731481371,59.863525390625,"May_Precip","Test","Colorado"
"ale",0.260137731481398,65.7136459350586,"May_Precip","Test","Colorado"
"ale",0.260137731481398,68.5563659667969,"May_Precip","Test","Colorado"
"ale",0.260137731481398,72.2274475097656,"May_Precip","Test","Colorado"
"ale",3.14892939814806,91.708137512207,"May_Precip","Test","Colorado"
"ale",3.07742939814816,98.7853088378906,"May_Precip","Test","Colorado"
"ale",2.43242939814818,164.240127563477,"May_Precip","Test","Colorado"
"ale",2.43242939814818,215.597686767578,"May_Precip","Test","Colorado"
"ale",8.15079328703706,-1.7702659368515,"Jan_Spi_gamma","Test","Colorado"
"ale",8.15079328703706,-1.60810399055481,"Jan_Spi_gamma","Test","Colorado"
"ale",6.7915155092593,-1.34753954410553,"Jan_Spi_gamma","Test","Colorado"
"ale",3.67872384259267,-0.998285174369812,"Jan_Spi_gamma","Test","Colorado"
"ale",3.76872384259259,-0.912447512149811,"Jan_Spi_gamma","Test","Colorado"
"ale",1.55350162037033,-0.700508058071136,"Jan_Spi_gamma","Test","Colorado"
"ale",0.205959953703659,-0.424998372793198,"Jan_Spi_gamma","Test","Colorado"
"ale",-0.484817824074181,-0.343161672353745,"Jan_Spi_gamma","Test","Colorado"
"ale",-0.484817824074181,-0.238465294241905,"Jan_Spi_gamma","Test","Colorado"
"ale",-2.4535400462964,-0.0529286600649357,"Jan_Spi_gamma","Test","Colorado"
"ale",-2.61554004629643,0.0633698701858521,"Jan_Spi_gamma","Test","Colorado"
"ale",-2.60026226851861,0.186104968190193,"Jan_Spi_gamma","Test","Colorado"
"ale",-4.11801226851848,0.357229888439179,"Jan_Spi_gamma","Test","Colorado"
"ale",-3.42801226851848,0.428891777992248,"Jan_Spi_gamma","Test","Colorado"
"ale",-2.24617893518522,0.564741015434265,"Jan_Spi_gamma","Test","Colorado"
"ale",-1.96451226851847,0.706665992736816,"Jan_Spi_gamma","Test","Colorado"
"ale",-2.61867893518513,0.812828004360199,"Jan_Spi_gamma","Test","Colorado"
"ale",-2.91842893518509,0.972872138023376,"Jan_Spi_gamma","Test","Colorado"
"ale",-2.91842893518509,1.00106585025787,"Jan_Spi_gamma","Test","Colorado"
"ale",-0.559428935185164,1.24849951267242,"Jan_Spi_gamma","Test","Colorado"
"ale",2.30940439814839,1.62890005111694,"Jan_Spi_gamma","Test","Colorado"
"ale",1.11308009259252,-1.74639368057251,"May_Spi_pearson","Test","Colorado"
"ale",-1.9602532407409,-1.28528416156769,"May_Spi_pearson","Test","Colorado"
"ale",-1.23041990740751,-1.18187940120697,"May_Spi_pearson","Test","Colorado"
"ale",-2.2003782407408,-1.05240547657013,"May_Spi_pearson","Test","Colorado"
"ale",-2.2003782407408,-1.04930543899536,"May_Spi_pearson","Test","Colorado"
"ale",-2.17304490740743,-0.928225338459015,"May_Spi_pearson","Test","Colorado"
"ale",-1.58562824074081,-0.817284762859344,"May_Spi_pearson","Test","Colorado"
"ale",-1.13573935185182,-0.631154119968414,"May_Spi_pearson","Test","Colorado"
"ale",-1.13573935185182,-0.589011251926422,"May_Spi_pearson","Test","Colorado"
"ale",-0.255850462962919,-0.36866083741188,"May_Spi_pearson","Test","Colorado"
"ale",0.222816203703721,-0.239398032426834,"May_Spi_pearson","Test","Colorado"
"ale",-0.687183796296285,-0.105570815503597,"May_Spi_pearson","Test","Colorado"
"ale",-0.172558796296318,0.0094215739518404,"May_Spi_pearson","Test","Colorado"
"ale",-0.172558796296318,0.0314568765461445,"May_Spi_pearson","Test","Colorado"
"ale",-1.1059337962963,0.182078644633293,"May_Spi_pearson","Test","Colorado"
"ale",-1.1059337962963,0.251865655183792,"May_Spi_pearson","Test","Colorado"
"ale",0.187843981481527,0.444009870290756,"May_Spi_pearson","Test","Colorado"
