"OBJECTID","Join_Count","TARGET_FID","StudyCoordinates","X","Y","prec_206","prec_207","prec_208","prec_209","prec_210","prec_211","prec_212","prec_213","prec_214","prec_215","prec_216","prec_217","STATE","LON","LAT","COUNTY","tmax_206","tmax_207","tmax_208","tmax_209","tmax_210","tmax_211","tmax_212","tmax_213","tmax_214","tmax_215","tmax_216","tmax_217","tmin_206","tmin_207","tmin_208","tmin_209","tmin_210","tmin_211","tmin_212","tmin_213","tmin_214","tmin_215","tmin_216","tmin_217","RCP","Year"
11,1,11,11,-247363.2092,2457724.8985,12.5496444702148,14.938796043396,39.4884414672852,60.6795539855957,77.3588180541992,69.8322906494141,54.1296195983887,53.6792640686035,40.4884414672852,37.4884414672852,20.5496444702148,11,"SD",-99.1453,45.0711,"FAULK",-1.97234523296356,2.29982542991638,8.56377410888672,18.6514472961426,27.4163360595703,32.8519515991211,36.063045501709,35.9592819213867,30.9782581329346,22.7203502655029,9.56377410888672,0.893502831459045,-11.8577489852905,-8.93518447875977,-3.78554844856262,3.87825751304627,11.6853761672974,16.9638710021973,19.6855773925781,19.2857151031494,13.9567728042603,6.4665699005127,-3.31674742698669,-9.53517627716064,"585","2080"
12,1,12,12,-251573.9212,2496556.0832,10,11,32.8757514953613,61.867374420166,69.8715667724609,77,53.9958114624023,47,36.0326118469238,30.0284233093262,16,10,"SD",-99.2155,45.4188,"EDMUNDS",-2.53560948371887,1.74525451660156,8.07758808135986,18.1333427429199,27.1386985778809,32.4189414978027,35.6775894165039,35.6221733093262,30.2029399871826,22.1832828521729,8.8832836151123,0.145254462957382,-12.3553438186646,-9.45005893707275,-4.18605518341065,3.5759654045105,11.5753917694092,16.7299919128418,19.5687370300293,19.1001453399658,13.5066270828247,6.05733394622803,-3.59999990463257,-10.0993309020996,"585","2080"
13,1,13,13,-190778.190099999,2268306.6077,13.3508653640747,20,48.4091262817383,72.9606628417969,85.6098022460938,86.8575897216797,67.4091262817383,49.4091262817383,58.857593536377,38,25.4091281890869,17.3508644104004,"SD",-98.3662,43.3871,"DOUGLAS",1.57506477832794,5.57506465911865,11.5811443328857,20.1212692260742,28.5232715606689,34.1972160339355,36.4365005493164,35.9365005493164,31.6114978790283,24.0272445678711,11.8261165618897,3.8734405040741,-9.41885566711426,-6.58045959472656,-1.47873044013977,5.71914625167847,13.7693710327148,19.0276794433594,21.7402286529541,21.4831447601318,16.0059757232666,8.41490077972412,-1.10156118869781,-7.40624189376831,"585","2080"
14,1,14,14,-382567.350299999,2472951.1153,9.78868198394775,13.9916706085205,36.2887992858887,63.7028732299805,77.3746109008789,71.7970123291016,46,40.9141883850098,31.4998836517334,26,14,13.2029886245728,"SD",-100.8719,45.1566,"DEWEY",-0.517688035964966,3.78235006332398,9.03513336181641,18.0741462707519,26.8336181640625,32.5975799560547,36.3106956481934,36.3067932128906,30.7992496490479,22.6820812225342,10.0863809585571,1.87114691734314,-10.1625375747681,-7.5374870300293,-3.12315058708191,4.20186185836792,12.1629428863525,17.7629413604736,20.8524112701416,20.688943862915,15.070595741272,7.451331615448,-2.4704065322876,-8.15447235107422,"585","2080"
15,1,15,15,-52787.1068999991,2419191.2063,16.7756423950195,17.7756423950195,47.8763313293457,70.2366943359375,78.2596740722656,85.2596740722656,77.4963760375977,66,54.0353164672852,51.1006889343262,28.2366981506348,15,"SD",-96.668,44.76,"DEUEL",-2.79999995231628,1.06988155841827,7.61637306213379,17.4163722991943,26.6848373413086,31.8186874389648,34.1643981933594,33.5810890197754,28.9529685974121,21.2772388458252,8.60879230499268,0.23011839389801,-12.1242694854736,-9.10000038146973,-3.79210376739502,4.03801441192627,12,17.3078956604004,20.1836280822754,19.7292232513428,14.452073097229,7.01668834686279,-2.58856916427612,-9.51637363433838,"585","2080"
16,1,16,16,-125882.0955,2487627.82,15.8626346588135,16.0029029846191,32.020694732666,56,74.0177917480469,78.0177917480469,65.859733581543,60.8775215148926,47,35.020694732666,19.0206928253174,14,"SD",-97.6075,45.3672,"DAY",-3.19128656387329,0.715723991394043,7.31572437286377,17.4151592254639,26.8385219573975,31.8119964599609,34.6209907531738,34.2492141723633,29.1188507080078,21.1189994812012,8.21207618713379,-0.399954378604889,-12.5987186431885,-9.50199604034424,-4.09226894378662,4.07218551635742,12.3678855895996,17.5583038330078,20.3999996185303,20.0005187988281,14.3676948547363,7.09687042236328,-2.989102602005,-9.93856716156006,"585","2080"
17,1,17,17,-172309.834799999,2300010.4371,13,17,46.2019920349121,77,88,81,64.7980041503906,49.416187286377,53.3818206787109,40.6181793212891,29,13.8946542739868,"SD",-98.1461,43.675,"DAVISON",0.660675346851349,4.59746980667114,10.9130983352661,19.8331813812256,28.2463665008545,33.8337860107422,36.1493721008301,35.7026252746582,31.5431823730469,23.7600650787354,11.32688331604,2.96006584167481,-9.94932460784912,-7.24872350692749,-1.86001801490784,5.69999980926514,13.7331609725952,18.9731159210205,21.7463436126709,21.3999996185303,15.9936752319336,8.38690090179443,-1.21309900283813,-7.8224892616272,"585","2080"
18,1,18,18,-404709.034299999,2535582.742,8.26453399658203,11,27.1149482727051,57.3424301147461,69.8344421386719,71.3424301147461,43.0778961181641,39.3424301147461,33.3424301147461,25.3424301147461,13,12,"SD",-101.1969,45.7087,"CORSON",-1.18516051769257,3.27148509025574,8.90860843658447,18.1735916137695,27.2045669555664,33.0449562072754,36.8122596740723,36.7132720947266,30.9491119384766,22.7058696746826,9.6743335723877,1.27675783634186,-10.9654474258423,-7.99697542190552,-3.40482354164123,4.01572751998901,12.1152868270874,17.693395614624,20.7507953643799,20.451810836792,14.8773221969604,6.99619770050049,-3.15165019035339,-9.22241687774658,"585","2080"
19,1,19,19,-93629.7905000001,2443834.9808,15.7721738815308,14,35.0320053100586,59,74.1863784790039,85.7307281494141,66,61,49.2278251647949,45.7721748352051,24.7721729278564,11,"SD",-97.1887,44.9778,"CODINGTON",-2.86167001724243,1.00696682929993,7.74519157409668,17.8857650756836,27.0936889648438,32.3149261474609,34.7067527770996,34.0995063781738,29.3077983856201,21.4076862335205,8.61875629425049,0.0187083892524242,-12.5434494018555,-9.55924606323242,-3.99535059928894,4.00225496292114,12.0999326705933,17.4965801239014,20.2237224578857,19.7801856994629,14.3731603622437,6.8207745552063,-3.00040864944458,-9.85826396942139,"585","2080"
20,1,20,20,-79215.3156000003,2213567.5078,12,17.9534912109375,52,76.0581893920898,93.2511596679688,86.2046508789062,73.2511596679688,64.2511596679688,62.2046508789062,47.2976684570312,35.0465087890625,16,"SD",-96.9757,42.9146,"CLAY",1.11035096645355,5.05982637405396,11.5482692718506,20.3851222991943,28.7198047637939,34.3040618896484,35.6673393249512,34.8836708068848,31.5581150054932,24.2697620391846,11.9514226913452,3.60977959632873,-10.275128364563,-7.33312129974365,-1.54146301746368,5.86727285385132,13.7126960754394,19.0631275177002,21.4663066864014,21.0371742248535,15.7266349792481,8.03054046630859,-1.03262591361999,-7.89793729782104,"585","2080"
21,1,21,21,-136465.3148,2431179.8001,17,17,38.8870620727539,61.3839263916016,75.2969207763672,84.2932205200195,66.2062149047852,59.4098587036133,46.7963562011719,42.2969207763672,27.2062149047852,13,"SD",-97.7295,44.8582,"CLARK",-2.68766784667969,1.4308135509491,7.98569393157959,17.9304485321045,26.8332080841064,32.0061111450195,34.757640838623,34.3299102783203,29.485803604126,21.5797901153564,8.62150001525879,0.187948107719421,-12.3398933410644,-9.21852779388428,-3.71126437187195,4.30601453781128,12.429121017456,17.6756153106689,20.4628658294678,20.0901355743408,14.6213216781616,7.03641271591187,-2.94781851768494,-9.78478240966797,"585","2080"
22,1,22,22,-209193.7051,2248770.9358,12,17.552921295166,47.3084907531738,72.5479125976562,86.1753616333008,90.0640640258789,66.5479125976562,51.1435966491699,61,37.7923431396484,24,16.3084907531738,"SD",-98.5879,43.2079,"CHARLES MIX",2.31201839447021,6.2754168510437,11.9939479827881,20.2544803619385,28.4019947052002,34.0486946105957,36.4520568847656,36.225212097168,31.9777889251709,24.2865238189697,12.2547636032104,4.64232015609741,-8.89467334747314,-6.10154962539673,-1.23989880084991,5.86448574066162,13.7155342102051,18.9129619598389,21.8504428863525,21.6005191802979,16.3324794769287,8.70635223388672,-0.696029603481293,-6.89525079727173,"585","2080"
23,1,23,23,-315292.619899999,2538167.2847,9,10,27.6077003479004,57.2430114746094,66.4760894775391,72,46.6831359863281,41.9261474609375,34,27.7569885253906,14,11,"SD",-100.0517,45.7711,"CAMPBELL",-2.43764615058899,2.06597399711609,8.36997127532959,18.4311447143555,27.3699703216553,32.7125816345215,36.1643180847168,36.0822296142578,30.4999313354492,22.17946434021,8.80974769592285,0.0149570135399699,-12.2886600494385,-9.33539485931396,-4.15736865997315,3.72517728805542,11.9426307678223,17.2614459991455,20.2577266693115,19.7053775787354,13.9149570465088,6.05672025680542,-3.83927154541016,-10.1263084411621,"585","2080"
24,1,24,24,-255792.755999999,2347140.576,8,13,35.9527320861816,62,77.9527282714844,72.2355422973633,58,47.6493301391602,42.2355461120605,37.2828140258789,17.9527320861816,10.9794120788574,"SD",-99.205,44.0763,"BUFFALO",0.0430562794208527,4.36261463165283,10.2388830184937,19.2974815368652,27.5974826812744,33.2625770568848,36.716667175293,36.6166687011719,32.1877326965332,24.1789531707764,11.4414091110229,3.20792436599731,-11.3239994049072,-8.49479866027832,-3.29337882995606,4.16547060012817,12.0311155319214,17.6357154846191,20.7726039886475,20.3996543884277,15.1955585479736,7.52617979049683,-2.3549382686615,-8.62596607208252,"585","2080"
25,1,25,25,-247194.821,2306881.2619,10.2680606842041,15,41.8466720581055,69.3091659545898,89.7344436645508,76.6197128295898,61.0411033630371,46.9588966369629,49.4950218200684,40.1533279418945,21.8877716064453,12,"SD",-99.081,43.7181,"BRULE",1.08243119716644,5.17119550704956,10.8558835983276,19.5027275085449,27.6960983276367,33.3116416931152,36.4224853515625,36.3823585510254,32.1114883422852,24.1316261291504,11.7622814178467,3.8954656124115,-10.3707246780396,-7.57323551177979,-2.63528966903686,4.60001087188721,12.5580739974976,17.9935970306396,20.8999996185303,20.6288871765137,15.435528755188,7.80914211273193,-1.87999975681305,-7.99085807800293,"585","2080"
26,1,26,26,-183530.130999999,2513575.432,13.7396669387817,14,37.757137298584,59.5198783874512,69.2428665161133,75.9769287109375,58.2603340148926,49.242862701416,45.5254821777344,37.2253913879395,19,12,"SD",-98.3516,45.5898,"BROWN",-3.06429696083069,1.33282792568207,7.8353590965271,18.3970108032227,27.4639396667481,32.6309432983398,35.5611228942871,35.3579597473145,30.1912498474121,22.1258373260498,8.73314571380615,0.0329967439174652,-12.9979314804077,-9.56601619720459,-3.86493515968323,4.13601636886597,12.4363098144531,17.6362953186035,20.2999992370606,19.70094871521,14.035569190979,6.43390893936157,-3.36398386955261,-10.2928400039673,"585","2080"
27,1,27,27,-62828.9169000015,2375792.6022,11,14,39.0766296386719,66,75.9076309204102,94.0766296386719,72.068962097168,64,59.9310340881348,44.9765968322754,25.0689640045166,12,"SD",-96.7905,44.3697,"BROOKINGS",-2.4878134727478,1.61135852336884,8.1817569732666,17.8402729034424,27.0338249206543,32.135009765625,33.9121856689453,33.4806175231934,29.4379692077637,21.9067859649658,9.28589248657227,0.626155197620392,-12.5528011322022,-9.29665946960449,-3.4327552318573,4.46297025680542,12.2388315200806,17.5022583007812,20.0285511016846,19.6261558532715,14.3782768249512,6.72162580490112,-2.53570222854614,-9.70201587677002,"585","2080"
28,1,28,28,-152845.158600001,2222921.3819,12,17.0726928710938,45.0363464355469,69.1037979125977,87.0726928710938,78.5000915527344,74.8557891845703,53,60.0363464355469,38.0311050415039,28.8557872772217,18,"SD",-97.8847,42.9884,"BON HOMME",2.02963972091675,5.92963981628418,11.9582595825195,20.5487117767334,28.7513751983643,34.4824714660645,36.3137626647949,35.609546661377,31.7094841003418,24.2887153625488,12.0280961990356,4.32690715789795,-9.14856243133545,-6.31907320022583,-0.930355668067932,6.22775316238403,14.2784080505371,19.2887153625488,21.8909664154053,21.6405162811279,16.1867523193359,8.73075485229492,-0.721868932247162,-7.12152862548828,"585","2080"
29,1,29,29,-457715.9539,2258114.4481,9,12.1499967575073,32,57.8461036682129,78.1271133422852,79,61,38.969310760498,35,26,15,10,"SD",-101.6639,43.1949,"BENNETT",4.4799861907959,7.91916465759277,11.9022855758667,18.9119720458984,26.8173065185547,32.8861274719238,36.245304107666,36.2941360473633,31.5881404876709,24.0229053497314,12.7861270904541,6.35880708694458,-8.28678512573242,-6.00448274612427,-2.56834220886231,3.72962045669556,11.1938438415527,16.5090484619141,19.5396022796631,19.488618850708,14.1963357925415,6.8877100944519,-1.97759437561035,-6.79124069213867,"585","2080"
30,1,30,30,-180937.6161,2382692.1733,12,16,47,68.7550277709961,79.7866668701172,75,60.845329284668,45,44,36.7550277709961,22.3870220184326,11,"SD",-98.2782,44.4145,"BEADLE",-0.904667317867279,3.33387041091919,9.49742031097412,19.2058525085449,27.7232837677002,33.3631286621094,36.0925598144531,35.7542686462402,31.2384452819824,23.1755561828613,10.3388166427612,1.89285862445831,-11.4327478408813,-8.10494613647461,-2.68539309501648,5.03379535675049,12.8512258529663,18.0941886901856,21.0145320892334,20.5949459075928,15.0558223724365,7.33386945724487,-2.26867866516113,-9.03905010223389,"585","2080"
31,1,31,31,-205533.0184,2305655.225,11,17,46.5978012084961,72.0567398071289,89,80,62.5410652160645,48,50.5410652160645,37.4741744995117,24,13.5978021621704,"SD",-98.5616,43.7182,"AURORA",0.892551839351654,4.82820701599121,10.790807723999,19.6172676086426,27.8883419036865,33.4837532043457,36.4453315734863,36.3954124450684,31.8525695800781,23.7428436279297,11.2831525802612,3.4208505153656,-9.85543060302734,-7.10718631744385,-2.00589632987976,5.24693965911865,13.194206237793,18.5018863677979,21.4148101806641,21.1848793029785,15.7431774139404,8.19107723236084,-1.47152519226074,-7.8069019317627,"585","2080"
32,1,32,32,-382577.3555,2297169.3286,9,13.700644493103,39.3989143371582,62.0995597839355,81.3017272949219,72.9004440307617,59.3017311096191,36,35.3017311096191,31.269998550415,16.269998550415,12,"SD",-100.76,43.5811,"MELLETTE",4.16872310638428,7.62377119064331,12.4057321548462,19.971923828125,28.0378246307373,34.062141418457,37.583927154541,37.5989151000977,32.5169982910156,24.5000858306885,13.0360651016235,6.02909088134766,-8.43796634674072,-6.16851329803467,-1.96106374263763,4.96676635742188,12.7766752243042,18.1009941101074,21.0891342163086,21.0128688812256,15.5852251052856,7.99858617782593,-1.44756042957306,-7.15606164932251,"585","2080"
33,1,33,33,-591423.449999999,2458611.1896,34.2256050109863,37.8382797241211,65.0877456665039,77.5112457275391,90.9638214111328,83.9638214111328,55.1600952148438,48.7436943054199,51.9276466369629,41.5403213500977,41.218505859375,40.218505859375,"SD",-103.5081,44.9058,"BUTTE",2.28139233589172,6.48878526687622,10.6241245269775,17.9984016418457,25.9851989746094,32.3721656799316,36.9876289367676,37.2143211364746,31.2805862426758,23.0967330932617,11.6374540328979,4.62693309783935,-9.04575634002686,-6.69792509078979,-3.04753375053406,3.60921835899353,11.2100811004639,16.7732677459717,19.9741306304932,19.651496887207,13.9432048797607,6.37601232528687,-2.78266716003418,-7.58863973617554,"585","2080"
34,1,34,34,-374836.3454,2339152.9541,11.0820283889771,14.0820283889771,42.2112770080566,64.1292495727539,76.08203125,73.08203125,56.0820274353027,36,32.0348091125488,36.5063858032227,18.0820274353027,12,"SD",-100.6896,43.9604,"JONES",2.23113417625427,6.23328399658203,11.335841178894,19.4495944976807,27.5848693847656,33.6380805969238,37.3906784057617,37.3249664306641,32.1665115356445,24.048225402832,12.0193891525269,4.35738801956177,-8.99599647521973,-6.65850114822388,-2.17089223861694,4.75984573364258,12.6133909225464,17.8923473358154,20.9875602722168,20.8923473358154,15.553991317749,8.13484668731689,-1.59860563278198,-7.25051927566528,"585","2080"
35,1,35,35,-92733.5553000011,2257973.1982,14.2772769927978,19.8796539306641,48.961784362793,76,85.7972030639648,85.8796539306641,67.3613586425781,61.3613624572754,67,44,30.7589855194092,19,"SD",-97.1488,43.3108,"TURNER",0.0996692925691605,4.10625457763672,10.564962387085,19.6209201812744,28.3169860839844,33.7607688903809,35.1774749755859,34.5407257080078,31.0284214019775,23.4963512420654,11.2045106887817,2.64240264892578,-10.7180280685425,-7.66446590423584,-1.96896314620972,5.59738397598267,13.5973844528198,18.8572654724121,21.2096920013428,20.7677841186523,15.4844722747803,7.80174398422241,-1.3916711807251,-8.38877105712891,"585","2080"
36,1,36,36,-53331.2716999985,2204160.569,13.0020942687988,21,56.8609161376953,79.8270492553711,93.9851608276367,90.7197341918945,76,70.0275802612305,65.8736572265625,50,33.9830665588379,19.0148372650146,"SD",-96.6561,42.8324,"UNION",1.00837314128876,4.77439212799072,11.4127435684204,20.3277015686035,28.6401996612549,34.1095695495605,35.3150634765625,34.5541839599609,31.2212543487549,24.0324783325195,11.7132835388184,3.52200269699097,-10.0593605041504,-7.1419358253479,-1.4045877456665,5.95864915847778,13.762978553772,19.0592269897461,21.5543823242188,21.1536922454834,15.9362344741821,8.27899646759033,-0.846893548965454,-7.56179523468018,"585","2080"
37,1,37,37,-575450.085999999,1606394.5024,9.1857852935791,10,27,33,64.8142166137695,60.8142127990723,74.2475051879883,48.2475051879883,39.0006103515625,19.5667095184326,17.1857852935791,8.1857852935791,"CO",-102.5605,37.3192,"BACA",12.3192615509033,14.0987968444824,18.0704441070557,24.1042537689209,29.8331298828125,34.7612266540527,36.4784049987793,35.1437797546387,31.9254913330078,27.4719047546387,18.727108001709,13.5645427703857,-5.51194953918457,-3.6979238986969,0.193312793970108,6.09805202484131,12.6804885864258,17.8298206329346,19.9026412963867,19.6309547424316,15.7804889678955,9.23279285430908,0.681419730186462,-4.30217695236206,"585","2080"
38,1,38,38,-614911.5855,1680680.7863,7.03390121459961,10,21.3618412017822,29.3518733978271,57,46,62,43,31,18,13,8,"CO",-103.0717,37.9551,"BENT",10.9970350265503,13.7283210754394,18.8413677215576,25.0706119537354,30.9282169342041,36.5268592834473,39.3560218811035,38.2036514282227,34.9899864196777,29.4439697265625,19.5927429199219,13.4941320419312,-7.56756782531738,-5.18349742889404,-0.291601419448852,5.66031122207642,12.730920791626,17.9692649841309,20.956205368042,20.4479541778564,16.4745807647705,8.937424659729,-0.463773846626282,-5.74026441574097,"585","2080"
39,1,39,39,-567466.7939,1775342.9705,6,9.19784259796143,23.5078315734863,29.0615406036377,72.9035186767578,56.236442565918,69,49.5307693481445,34,18.8250961303711,12.5307703018188,7,"CO",-102.6034,38.8279,"CHEYENNE",9.14898490905762,11.8412532806397,15.7837705612183,22.0841083526611,28.2209873199463,33.8695831298828,36.0704307556152,35.4143486022949,31.5260047912598,25.9281635284424,16.0765609741211,10.5267686843872,-7.88602638244629,-5.42866945266724,-1.32049214839935,4.48705530166626,11.4775991439819,16.5968036651611,19.0220241546631,19.042516708374,14.7975587844849,7.68966341018677,-1.47784912586212,-6.63045167922974,"585","2080"
40,1,40,40,-673387.551999999,1727027.5189,6,7,18.9450836181641,24,44.9450836181641,36.9788131713867,59.8901672363281,41.9788131713867,25.3646106719971,13,9,7,"CO",-103.7849,38.3266,"CROWLEY",11.0314750671387,13.5901956558228,18.2486171722412,24.3091983795166,30.1794281005859,35.6294708251953,37.7266044616699,36.6697006225586,32.8561897277832,27.4630336761475,17.8074531555176,12.1472759246826,-7.03076076507568,-4.68818664550781,-0.660435795783997,5.16576528549194,12.2383909225464,17.227653503418,19.5276527404785,19.1301460266113,14.7435255050659,7.80793523788452,-1.36367881298065,-6.25883865356445,"585","2080"
41,1,41,41,-563708.423800001,1828729.3852,9,11,28.2604560852051,39,77,61.3676567077637,66.7395401000977,50.467643737793,35,19.8353023529053,16,8,"CO",-102.6029,39.3054,"KIT CARSON",9.24517822265625,11.3502130508423,15.1831455230713,21.1886711120606,27.4886703491211,33.2711868286133,35.8721046447754,35.0849304199219,31.5293388366699,25.7983703613281,15.7968721389771,10.818922996521,-6.85082292556763,-5.02316284179688,-1.41713571548462,4.33143520355225,11.2828645706177,16.3828639984131,19.0381927490234,18.9967517852783,14.8652381896973,7.85417652130127,-0.814087748527527,-5.48298311233521,"585","2080"
42,1,42,42,-595045.193299999,1990430.5423,9,8.55268478393555,30.5526847839356,43.3898086547852,80.5526809692383,69.3898086547852,64.285758972168,38.3898086547852,29,18,13.1040506362915,9.73307228088379,"CO",-103.1101,40.7247,"LOGAN",7.39594697952271,10.9881982803345,14.955587387085,21.1164073944092,27.5346717834473,33.4783058166504,36.0762329101562,35.5212554931641,31.1657295227051,25.3082580566406,15.1265096664429,8.9026050567627,-7.42978382110596,-5.12491512298584,-1.44035959243774,4.43768119812012,11.737681388855,16.723274230957,19.1657829284668,19.0088062286377,14.0095319747925,6.76753807067871,-2.07794570922852,-6.67020416259766,"585","2080"
