"OBJECTID","Join_Count","TARGET_FID","StudyCoordinates","X","Y","Jan_Precip","Feb_Precip","Mar_Precip","Apr_Precip","May_Precip","Jun_Precip","Jul_Precip","Aug_Precip","Sep_Precip","Oct_Precip","Nov_Precip","Dec_Precip","STATE","LON","LAT","COUNTY","Jan_Tmax","Feb_Tmax","Mar_Tmax","Apr_Tmax","May_Tmax","Jun_Tmax","Jul_Tmax","Aug_Tmax","Sep_Tmax","Oct_Tmax","Nov_Tmax","Dec_Tmax","Jan_Tmin","Feb_Tmin","Mar_Tmin","Apr_Tmin","May_Tmin","Jun_Tmin","Jul_Tmin","Aug_Tmin","Sep_Tmin","Oct_Tmin","Nov_Tmin","Dec_Tmin","RCP","Year"
15,1,15,15,-52787.1068999991,2419191.2063,15.7756423950195,17.7756423950195,45.8763313293457,67.9770202636719,82.2596740722656,94.2596740722656,83.4963760375977,67,59.3956832885742,51.1006889343262,28.2366981506348,15,"SD",-96.668,44.76,"DEUEL",-4.30000019073486,-0.49210387468338,6.22426891326904,15.9228506088257,24.0684642791748,28.6973609924316,31.5644016265869,30.9810886383057,25.5837154388428,18.3251647949219,6.59999990463257,-1.49768555164337,-14.0163736343384,-10.77219581604,-5,2.6356999874115,9.80000019073486,15.0265836715698,18,17.2380142211914,11.6292228698731,4.51437377929688,-4.25550746917725,-11.2698812484741,"126","2060"
16,1,16,16,-125882.0955,2487627.82,15,15.0029029846191,31,54,78.0177917480469,87.0177917480469,72.859733581543,62.8775215148926,50,36.020694732666,19.0206928253174,14,"SD",-97.6075,45.3672,"DAY",-4.68811988830566,-0.814443171024323,5.91885328292847,15.9411325454712,24.2011337280273,28.6721858978271,31.9178256988525,31.5563926696777,25.8055992126465,18.1448173522949,6.11618804931641,-2.188157081604,-14.5987186431885,-11.2278146743774,-5.3810019493103,2.60165143013,10.0690193176269,15.1721849441528,18.0721855163574,17.4721851348877,11.4721851348877,4.56051540374756,-4.68499040603638,-11.7385673522949,"126","2060"
17,1,17,17,-172309.834799999,2300010.4371,13,17,44.2019920349121,75,91,89.3818206787109,68.7980041503906,51.416187286377,58.3818206787109,40.6181793212891,29,13.8946542739868,"SD",-98.1461,43.675,"DAVISON",-0.983203947544098,3.05378794670105,9.61309909820557,18.4032001495361,25.6331825256348,30.8337821960449,33.8356742858887,33.2625541687012,28.2931213378906,20.8570003509521,9.19999980926514,1.14318251609802,-11.6294345855713,-8.69936847686768,-2.98690104484558,4.22006177902222,11.4799757003784,16.7469787597656,19.6463451385498,19,13.1000003814697,5.78690099716187,-2.90000009536743,-9.46941661834717,"126","2060"
18,1,18,18,-404709.034299999,2535582.742,7.26453399658203,11,26.264533996582,55.4203262329102,73.6848602294922,79.3424301147461,50.0778961181641,42.3424301147461,35.3424301147461,26.3424301147461,12,11,"SD",-101.1969,45.7087,"CORSON",-2.54477286338806,1.66840922832489,7.5714693069458,16.7620162963867,24.5769596099854,29.8449554443359,33.917407989502,33.8988037109375,27.649112701416,19.7479572296143,7.56639862060547,-0.423568099737167,-12.943751335144,-9.5969762802124,-4.60482358932495,2.60833358764648,9.80833339691162,15.0960931777954,18.1504688262939,17.7385540008545,11.7964839935303,4.30101585388184,-4.77629280090332,-11.1628046035767,"126","2060"
19,1,19,19,-93629.7905000001,2443834.9808,14.7721738815308,13,34.0320053100586,57,77.1958236694336,95.7307281494141,72.2278289794922,63,53.2278251647949,46.7721748352051,24.7401695251465,11,"SD",-97.1887,44.9778,"CODINGTON",-4.36167001724243,-0.572841882705688,6.3467206954956,16.4562835693359,24.4916248321533,29.1960411071777,32.0184135437012,31.4951591491699,25.9335441589356,18.408447265625,6.5846529006958,-1.74133253097534,-14.4616365432739,-11.2577610015869,-5.19748783111572,2.54416227340698,9.88123321533203,15.1965808868408,17.9634914398193,17.2801856994629,11.4843301773071,4.29978704452515,-4.69271659851074,-11.6425533294678,"126","2060"
20,1,20,20,-79215.3156000003,2213567.5078,12,17.2394790649414,50.0465087890625,73.0581893920898,96.2511596679688,96.2046508789062,75.2511596679688,65.2511596679688,68.2046508789062,47.2976684570312,35.0465087890625,16,"SD",-96.9757,42.9146,"CLAY",-0.521596670150757,3.64782643318176,10.3133888244629,18.974250793457,26.0909290313721,31.3550128936768,33.4673385620117,32.6344299316406,28.3593845367432,21.3720054626465,9.86976146697998,1.76961898803711,-11.835841178894,-8.69555759429932,-2.64237904548645,4.39386367797852,11.462869644165,16.8631267547607,19.5033226013184,18.765962600708,12.9558162689209,5.52093744277954,-2.64462566375732,-9.4258451461792,"126","2060"
21,1,21,21,-136465.3148,2431179.8001,16,17,37.2969207763672,59.5901412963867,79.2969207763672,94.2932205200195,72.2062149047852,61.116641998291,50.5031356811523,43.2969207763672,27,13,"SD",-97.7295,44.8582,"CLARK",-4.22124052047729,-0.136042580008507,6.62586736679077,16.4610252380371,24.2144432067871,28.8910179138184,32.1299095153809,31.7030830383301,26.151948928833,18.5797901153564,6.52149963378906,-1.58766722679138,-14.2398929595947,-10.8936815261841,-4.93002796173096,2.90601444244385,10.1477737426758,15.3246669769287,18.1929817199707,17.5901355743408,11.7427310943603,4.44874572753906,-4.60237407684326,-11.5211296081543,"126","2060"
22,1,22,22,-209193.7051,2248770.9358,12,17.2444305419922,45.3084907531738,70.5479125976562,89.1112976074219,99.0640640258789,70.5479125976562,53.1435966491699,66,37.7923431396484,23,16.3084907531738,"SD",-98.5879,43.2079,"CHARLES MIX",0.697014391422272,4.7754168510437,10.766583442688,18.8529510498047,25.7900295257568,31.0984630584717,34.2963256835938,33.9252128601074,28.7865962982178,21.4075412750244,10.1412801742554,2.74232053756714,-10.493070602417,-7.49935150146484,-2.40241765975952,4.40955877304077,11.4155340194702,16.6854267120361,19.7627830505371,19.2507286071777,13.4593143463135,6.10635185241699,-2.38561916351318,-8.49411582946777,"126","2060"
23,1,23,23,-315292.619899999,2538167.2847,8,10,26.6077003479004,55.2430114746094,69.4760894775391,81,53.6831359863281,44,36,28,13,10,"SD",-100.0517,45.7711,"CAMPBELL",-3.85139131546021,0.462097346782684,7.00974798202515,16.9606475830078,24.7699699401856,29.4871788024902,33.3229103088379,33.2822303771973,27.1960544586182,19.2202186584473,6.67785596847534,-1.68504297733307,-14.3163232803345,-11.0353946685791,-5.35736894607544,2.28801155090332,9.6482458114624,14.7614459991455,17.7577266693115,17.0323219299316,10.9505043029785,3.42071390151977,-5.49040937423706,-12.0301856994629,"126","2060"
24,1,24,24,-255792.755999999,2347140.576,7,12,34.2355461120605,60,79.9527282714844,81.2355422973633,63,50.6493301391602,45.2355461120605,38.2828140258789,17.9527320861816,10.9321432113647,"SD",-99.205,44.0763,"BUFFALO",-1.55477023124695,2.78948163986206,8.93888282775879,17.897481918335,24.9996547698975,30.2449417114258,34.3198356628418,34.1347961425781,28.9877338409424,21.2642860412598,9.29245185852051,1.3794549703598,-13.0386657714844,-9.93866539001465,-4.44501352310181,2.66739320755005,9.73111534118652,15.3330383300781,18.5726051330566,17.8996543884277,12.2955589294434,4.86850929260254,-4.0044412612915,-10.3003454208374,"126","2060"
